fips,county,state,base_cancer,base_neuro,base_amr,w_pm25,w_poverty,w_access,pm25,poverty,access
17103,Lee,IL,0.3768637102655724,0.35907488828207934,0.27618888888888893,1.0,0.8,-0.7,1.0,0.512029611351018,0.909
17105,Livingston,IL,0.3768637102655724,0.35907488828207934,0.22862222222222214,1.0,0.8,-0.7,1.0,0.40098704503393007,0.912
17107,Logan,IL,0.3768637102655724,0.35907488828207934,0.18105555555555553,1.0,0.8,-0.7,1.0,0.45650832819247406,0.915
17109,McDonough,IL,0.3768637102655724,0.35907488828207934,0.164,1.0,0.8,-0.7,1.0,0.3423812461443551,0.92
17111,McHenry,IL,0.3272202014776548,0.25528140821636824,0.09369999999999999,1.0,0.8,-0.7,1.0,0.11412708204811858,0.921
17113,McLean,IL,0.28907434276220356,0.21264287294675369,0.02040000000000002,1.0,0.8,-0.7,1.0,0.14805675508945115,0.9319999999999999
17115,Macon,IL,0.5065855696616557,0.5333474766984075,0.3120777777777778,1.0,0.8,-0.7,1.0,0.616903146206046,0.919
17117,Macoupin,IL,0.3768637102655724,0.35907488828207934,0.2722888888888889,1.0,0.8,-0.7,1.0,0.4719309068476253,0.922
17119,Madison,IL,0.5107270613849887,0.44722551207516403,0.14634444444444436,1.0,0.8,-0.7,1.0,0.3948180135718693,0.927
17121,Marion,IL,0.3768637102655724,0.35907488828207934,0.3126777777777778,1.0,0.8,-0.7,1.0,0.5983960518198644,0.917
17123,Marshall,IL,0.3768637102655724,0.35907488828207934,0.2887444444444444,1.0,0.8,-0.7,1.0,0.5058605798889575,0.919
17125,Mason,IL,0.3768637102655724,0.35907488828207934,0.3108777777777778,1.0,0.8,-0.7,1.0,0.4996915484268971,0.923
17127,Massac,IL,0.3768637102655724,0.35907488828207934,0.3751999999999999,1.0,0.8,-0.7,1.0,0.6508328192473783,0.916
17129,Menard,IL,0.3768637102655724,0.35907488828207934,0.18343333333333325,1.0,0.8,-0.7,1.0,0.4102405922270206,0.933
17131,Mercer,IL,0.3768637102655724,0.35907488828207934,0.24117777777777774,1.0,0.8,-0.7,1.0,0.49043800123380693,0.922
17133,Monroe,IL,0.3768637102655724,0.35907488828207934,0.0556888888888889,1.0,0.8,-0.7,1.0,0.20049352251696473,0.944
17135,Montgomery,IL,0.3768637102655724,0.35907488828207934,0.2591333333333332,1.0,0.8,-0.7,1.0,0.5367057371992597,0.914
17137,Morgan,IL,0.3768637102655724,0.35907488828207934,0.2591333333333332,1.0,0.8,-0.7,1.0,0.5459592843923505,0.914
17139,Moultrie,IL,0.3768637102655724,0.35907488828207934,0.18075555555555553,1.0,0.8,-0.7,1.0,0.4811844540407158,0.916
17141,Ogle,IL,0.3768637102655724,0.35907488828207934,0.22892222222222217,1.0,0.8,-0.7,1.0,0.5151141270820481,0.911
17143,Peoria,IL,0.48242486104307036,0.4728699581141376,0.25733333333333325,1.0,0.8,-0.7,1.0,0.3331276989512646,0.92
17145,Perry,IL,0.3768637102655724,0.35907488828207934,0.3105999999999999,1.0,0.8,-0.7,1.0,0.6446637877853179,0.898
17147,Piatt,IL,0.3768637102655724,0.35907488828207934,0.11971111111111116,1.0,0.8,-0.7,1.0,0.24984577421344856,0.938
17149,Pike,IL,0.3768637102655724,0.35907488828207934,0.31327777777777777,1.0,0.8,-0.7,1.0,0.6261566933991366,0.915
17151,Pope,IL,0.3768637102655724,0.35907488828207934,0.4335222222222222,1.0,0.8,-0.7,1.0,0.589142504626774,0.929
17153,Pulaski,IL,0.3768637102655724,0.35907488828207934,0.7177444444444442,1.0,0.8,-0.7,1.0,1.0,0.889
17155,Putnam,IL,0.3768637102655724,0.35907488828207934,0.21664444444444442,1.0,0.8,-0.7,1.0,0.336212214682295,0.9259999999999999
17157,Randolph,IL,0.5452683276985639,0.4762531611933637,0.28456666666666663,1.0,0.8,-0.7,1.0,0.5428747686613205,0.907
17159,Richland,IL,0.3768637102655724,0.35907488828207934,0.2486555555555555,1.0,0.8,-0.7,1.0,0.5243676742751392,0.923
17161,Rock Island,IL,0.4909792552989266,0.4950671609125935,0.3022222222222221,1.0,0.8,-0.7,1.0,0.5181986428130787,0.9
17163,St. Clair,IL,0.5553781341890097,0.5403241150191513,0.2956222222222221,1.0,0.8,-0.7,1.0,0.4842689697717458,0.922
17165,Saline,IL,0.3768637102655724,0.35907488828207934,0.32823333333333327,1.0,0.8,-0.7,1.0,0.6199876619370761,0.917
17167,Sangamon,IL,0.430801558622167,0.40873724329776484,0.2001888888888889,1.0,0.8,-0.7,1.0,0.44108574953732277,0.929
17169,Schuyler,IL,0.3768637102655724,0.35907488828207934,0.3994333333333333,1.0,0.8,-0.7,1.0,0.6662553979025295,0.913
17171,Scott,IL,0.3768637102655724,0.35907488828207934,0.2319,1.0,0.8,-0.7,1.0,0.47501542257865537,0.927
17173,Shelby,IL,0.3768637102655724,0.35907488828207934,0.2866444444444444,1.0,0.8,-0.7,1.0,0.47501542257865537,0.9259999999999999
17175,Stark,IL,0.3768637102655724,0.35907488828207934,0.26451111111111103,1.0,0.8,-0.7,1.0,0.4811844540407158,0.922
17177,Stephenson,IL,0.3768637102655724,0.35907488828207934,0.3590444444444444,1.0,0.8,-0.7,1.0,0.589142504626774,0.918
17179,Tazewell,IL,0.3768637102655724,0.35907488828207934,0.14514444444444438,1.0,0.8,-0.7,1.0,0.32695866748920416,0.931
17181,Union,IL,0.3768637102655724,0.35907488828207934,0.3778999999999999,1.0,0.8,-0.7,1.0,0.6354102405922274,0.907
17183,Vermilion,IL,0.3768637102655724,0.35907488828207934,0.4024333333333333,1.0,0.8,-0.7,1.0,0.7711289327575577,0.903
17185,Wabash,IL,0.3768637102655724,0.35907488828207934,0.3114777777777778,1.0,0.8,-0.7,1.0,0.5706354102405923,0.921
17187,Warren,IL,0.3768637102655724,0.35907488828207934,0.23850000000000002,1.0,0.8,-0.7,1.0,0.41332510795805066,0.905
17189,Washington,IL,0.3768637102655724,0.35907488828207934,0.18343333333333325,1.0,0.8,-0.7,1.0,0.3670573719925972,0.933
17191,Wayne,IL,0.3768637102655724,0.35907488828207934,0.336611111111111,1.0,0.8,-0.7,1.0,0.6199876619370761,0.915
17193,White,IL,0.3768637102655724,0.35907488828207934,0.40781111111111107,1.0,0.8,-0.7,1.0,0.6600863664404695,0.911
17195,Whiteside,IL,0.3768637102655724,0.35907488828207934,0.2932444444444444,1.0,0.8,-0.7,1.0,0.41332510795805094,0.904
17197,Will,IL,0.3188011134667237,0.24304574204483656,0.1128555555555555,1.0,0.8,-0.7,1.0,0.3053670573719925,0.909
17199,Williamson,IL,0.3768637102655724,0.35907488828207934,0.24027777777777776,1.0,0.8,-0.7,1.0,0.5181986428130787,0.925
17201,Winnebago,IL,0.516012784090327,0.4913314211121723,0.3665444444444444,1.0,0.8,-0.7,1.0,0.6477483035163483,0.893
17203,Woodford,IL,0.3768637102655724,0.35907488828207934,0.09607777777777775,1.0,0.8,-0.7,1.0,0.3053670573719925,0.9390000000000001
18001,Adams,IN,0.3768637102655724,0.35907488828207934,0.3802999999999999,1.0,0.8,-0.7,1.0,0.7649599012954968,0.899
18003,Allen,IN,0.3768637102655724,0.35907488828207934,0.28336666666666666,1.0,0.8,-0.7,1.0,0.5027760641579275,0.911
18005,Bartholomew,IN,0.4128820138756292,0.2630687532061377,0.24297777777777776,1.0,0.8,-0.7,1.0,0.48426896977174616,0.916
18007,Benton,IN,0.3768637102655724,0.35907488828207934,0.38687777777777765,1.0,0.8,-0.7,1.0,0.7711289327575577,0.903
18009,Blackford,IN,0.3768637102655724,0.35907488828207934,0.5573888888888886,1.0,0.8,-0.7,1.0,0.9592843923504015,0.905
18011,Boone,IN,0.3768637102655724,0.35907488828207934,0.08770000000000003,1.0,0.8,-0.7,1.0,0.14188772362739038,0.941
18013,Brown,IN,0.3768637102655724,0.35907488828207934,0.4170666666666666,1.0,0.8,-0.7,1.0,0.5027760641579275,0.9319999999999999
18015,Carroll,IN,0.3768637102655724,0.35907488828207934,0.3605444444444444,1.0,0.8,-0.7,1.0,0.6971005552128318,0.913
18017,Cass,IN,0.3768637102655724,0.35907488828207934,0.4802333333333333,1.0,0.8,-0.7,1.0,0.9500308451573107,0.877
18019,Clark,IN,0.6349746783769759,0.3981250138984119,0.2504555555555555,1.0,0.8,-0.7,1.0,0.6909315237507713,0.917
18021,Clay,IN,0.3768637102655724,0.35907488828207934,0.3820777777777776,1.0,0.8,-0.7,1.0,0.7742134484885878,0.919
18023,Clinton,IN,0.3768637102655724,0.35907488828207934,0.3303555555555555,1.0,0.8,-0.7,1.0,0.6384947563232578,0.884
18025,Crawford,IN,0.3768637102655724,0.35907488828207934,0.6686777777777778,1.0,0.8,-0.7,1.0,1.0,0.897
18027,Daviess,IN,0.3768637102655724,0.35907488828207934,0.35906666666666665,1.0,0.8,-0.7,1.0,0.755706354102406,0.892
18029,Dearborn,IN,0.3768637102655724,0.35907488828207934,0.23907777777777775,1.0,0.8,-0.7,1.0,0.43491671807526233,0.929
18031,Decatur,IN,0.3768637102655724,0.35907488828207934,0.24147777777777776,1.0,0.8,-0.7,1.0,0.493522516964837,0.921
18033,DeKalb,IN,0.3768637102655724,0.35907488828207934,0.2731888888888889,1.0,0.8,-0.7,1.0,0.7063541024059226,0.919
18035,Delaware,IN,0.5796583772351084,0.4056338214138767,0.32823333333333327,1.0,0.8,-0.7,1.0,0.5089450956199879,0.917
18037,Dubois,IN,0.5654065179401209,0.43868821228844346,0.30639999999999984,1.0,0.8,-0.7,1.0,0.5613818630475015,0.912
18039,Elkhart,IN,0.6538297086797538,0.4591706383278199,0.34891111111111106,1.0,0.8,-0.7,1.0,0.7402837754472548,0.874
18041,Fayette,IN,0.3768637102655724,0.35907488828207934,0.479311111111111,1.0,0.8,-0.7,1.0,0.928439235040099,0.906
18043,Floyd,IN,0.3768637102655724,0.35907488828207934,0.24745555555555548,1.0,0.8,-0.7,1.0,0.4503392967304136,0.927
18045,Fountain,IN,0.3768637102655724,0.35907488828207934,0.3757999999999999,1.0,0.8,-0.7,1.0,0.7649599012954968,0.914
18047,Franklin,IN,0.3768637102655724,0.35907488828207934,0.34138888888888874,1.0,0.8,-0.7,1.0,0.6446637877853179,0.925
18049,Fulton,IN,0.3768637102655724,0.35907488828207934,0.4170888888888888,1.0,0.8,-0.7,1.0,0.7557063541024064,0.906
18051,Gibson,IN,0.3768637102655724,0.35907488828207934,0.2884444444444444,1.0,0.8,-0.7,1.0,0.6045650832819248,0.92
18053,Grant,IN,0.3768637102655724,0.35907488828207934,0.46285555555555535,1.0,0.8,-0.7,1.0,0.7310302282541646,0.909
18055,Greene,IN,0.7110302014161377,0.5127363116385429,0.42276666666666657,1.0,0.8,-0.7,1.0,0.752621838371376,0.913
18057,Hamilton,IN,0.2729955077248156,0.23399614947841338,0.015600000000000013,1.0,0.8,-0.7,1.0,0.03701418877236263,0.948
18059,Hancock,IN,0.3768637102655724,0.35907488828207934,0.15232222222222225,1.0,0.8,-0.7,1.0,0.44417026526835285,0.933
18061,Harrison,IN,0.3768637102655724,0.35907488828207934,0.27108888888888893,1.0,0.8,-0.7,1.0,0.6570018507094391,0.9259999999999999
18063,Hendricks,IN,0.3768637102655724,0.35907488828207934,0.1373666666666666,1.0,0.8,-0.7,1.0,0.3053670573719928,0.931
18065,Henry,IN,0.6286015773593642,0.4373534755744357,0.32883333333333326,1.0,0.8,-0.7,1.0,0.7649599012954968,0.915
18067,Howard,IN,0.6325755688368616,0.4707790590030244,0.3985333333333333,1.0,0.8,-0.7,1.0,0.5675508945095622,0.916
18069,Huntington,IN,0.3768637102655724,0.35907488828207934,0.3114777777777778,1.0,0.8,-0.7,1.0,0.5983960518198644,0.921
18071,Jackson,IN,0.3768637102655724,0.35907488828207934,0.34141111111111105,1.0,0.8,-0.7,1.0,0.6199876619370761,0.899
18073,Jasper,IN,0.3768637102655724,0.35907488828207934,0.266311111111111,1.0,0.8,-0.7,1.0,0.5644663787785322,0.916
18075,Jay,IN,0.3768637102655724,0.35907488828207934,0.44999999999999984,1.0,0.8,-0.7,1.0,0.8760024676125852,0.9
18077,Jefferson,IN,0.3768637102655724,0.35907488828207934,0.3285333333333333,1.0,0.8,-0.7,1.0,0.5212831585441088,0.916
18079,Jennings,IN,0.3768637102655724,0.35907488828207934,0.3922555555555556,1.0,0.8,-0.7,1.0,0.7587908698334365,0.911
18081,Johnson,IN,0.3768637102655724,0.35907488828207934,0.2001888888888889,1.0,0.8,-0.7,1.0,0.44417026526835285,0.929
18083,Knox,IN,0.3768637102655724,0.35907488828207934,0.30489999999999984,1.0,0.8,-0.7,1.0,0.5274521900061693,0.917
18085,Kosciusko,IN,0.3768637102655724,0.35907488828207934,0.29204444444444444,1.0,0.8,-0.7,1.0,0.5521283158544114,0.908
18087,LaGrange,IN,0.3768637102655724,0.35907488828207934,0.25377777777777777,1.0,0.8,-0.7,1.0,0.653917334978409,0.88
18089,Lake,IN,0.6586339400459398,0.5382885509274079,0.45987777777777766,1.0,0.8,-0.7,1.0,0.6662553979025295,0.893
18091,LaPorte,IN,0.6508171604110974,0.47647262398171286,0.44849999999999984,1.0,0.8,-0.7,1.0,0.592227020357804,0.905
18093,Lawrence,IN,0.3768637102655724,0.35907488828207934,0.35844444444444434,1.0,0.8,-0.7,1.0,0.6909315237507713,0.92
18095,Madison,IN,0.723740225301268,0.46880436299954253,0.3692222222222221,1.0,0.8,-0.7,1.0,0.5706354102405926,0.91
18097,Marion,IN,0.6135135135135135,0.475,0.29654444444444444,1.0,0.8,-0.7,1.0,0.49043800123380626,0.893
18099,Marshall,IN,0.3768637102655724,0.35907488828207934,0.37312222222222213,1.0,0.8,-0.7,1.0,0.7464528069093153,0.897
18101,Martin,IN,0.3768637102655724,0.35907488828207934,0.41438888888888875,1.0,0.8,-0.7,1.0,0.6785934608266501,0.915
18103,Miami,IN,0.3768637102655724,0.35907488828207934,0.41828888888888877,1.0,0.8,-0.7,1.0,0.8544108574953734,0.902
18105,Monroe,IN,0.2821764780032061,0.15653736724599138,0.0443333333333334,1.0,0.8,-0.7,1.0,0.1295496607032695,0.9299999999999999
18107,Montgomery,IN,0.3768637102655724,0.35907488828207934,0.3306333333333333,1.0,0.8,-0.7,1.0,0.6107341147439856,0.909
18109,Morgan,IN,0.3768637102655724,0.35907488828207934,0.3183555555555555,1.0,0.8,-0.7,1.0,0.5274521900061693,0.924
18111,Newton,IN,0.3768637102655724,0.35907488828207934,0.4030333333333333,1.0,0.8,-0.7,1.0,0.7958050586057994,0.901
18113,Noble,IN,0.3768637102655724,0.35907488828207934,0.31149999999999983,1.0,0.8,-0.7,1.0,0.5983960518198644,0.895
18115,Ohio,IN,0.3768637102655724,0.35907488828207934,0.38745555555555555,1.0,0.8,-0.7,1.0,0.616903146206046,0.927
18117,Orange,IN,0.3768637102655724,0.35907488828207934,0.42336666666666656,1.0,0.8,-0.7,1.0,0.712523133867983,0.911
18119,Owen,IN,0.3768637102655724,0.35907488828207934,0.40631111111111107,1.0,0.8,-0.7,1.0,0.749537322640346,0.916
18121,Parke,IN,0.3768637102655724,0.35907488828207934,0.48021111111111103,1.0,0.8,-0.7,1.0,0.8636644046884645,0.903
18123,Perry,IN,0.3768637102655724,0.35907488828207934,0.3210555555555555,1.0,0.8,-0.7,1.0,0.5829734731647138,0.915
18125,Pike,IN,0.3768637102655724,0.35907488828207934,0.40601111111111104,1.0,0.8,-0.7,1.0,0.6354102405922274,0.917
18127,Porter,IN,0.5035695876083137,0.33085887432063965,0.2504555555555555,1.0,0.8,-0.7,1.0,0.5089450956199879,0.917
18129,Posey,IN,0.3768637102655724,0.35907488828207934,0.2770666666666667,1.0,0.8,-0.7,1.0,0.5613818630475021,0.9319999999999999
18131,Pulaski,IN,0.3768637102655724,0.35907488828207934,0.40781111111111107,1.0,0.8,-0.7,1.0,0.6508328192473783,0.911
18133,Putnam,IN,0.3768637102655724,0.35907488828207934,0.24177777777777776,1.0,0.8,-0.7,1.0,0.5181986428130787,0.92
18135,Randolph,IN,0.3768637102655724,0.35907488828207934,0.4009333333333333,1.0,0.8,-0.7,1.0,0.6600863664404695,0.908
18137,Ripley,IN,0.3768637102655724,0.35907488828207934,0.2486555555555555,1.0,0.8,-0.7,1.0,0.4688463911165946,0.923
18139,Rush,IN,0.3768637102655724,0.35907488828207934,0.3907555555555556,1.0,0.8,-0.7,1.0,0.6662553979025295,0.916
18141,St. Joseph,IN,0.5618723592800945,0.4107554585335173,0.2836666666666666,1.0,0.8,-0.7,1.0,0.39173349784083894,0.91
18143,Scott,IN,0.3768637102655724,0.35907488828207934,0.3781999999999999,1.0,0.8,-0.7,1.0,0.8019740900678596,0.906
18145,Shelby,IN,0.3768637102655724,0.35907488828207934,0.35994444444444434,1.0,0.8,-0.7,1.0,0.6971005552128318,0.915
18147,Spencer,IN,0.5588045103426746,0.4029135185176595,0.3174555555555555,1.0,0.8,-0.7,1.0,0.5829734731647132,0.927
18149,Starke,IN,0.3768637102655724,0.35907488828207934,0.44879999999999987,1.0,0.8,-0.7,1.0,0.8297347316471316,0.904
18151,Steuben,IN,0.3768637102655724,0.35907488828207934,0.32673333333333326,1.0,0.8,-0.7,1.0,0.41024059222702025,0.922
18153,Sullivan,IN,0.3768637102655724,0.35907488828207934,0.3784999999999999,1.0,0.8,-0.7,1.0,0.8389882788402222,0.905
18155,Switzerland,IN,0.3768637102655724,0.35907488828207934,0.4407222222222222,1.0,0.8,-0.7,1.0,0.7803824799506481,0.905
18157,Tippecanoe,IN,0.33648484729474054,0.16293295791286644,0.05691111111111112,1.0,0.8,-0.7,1.0,0.01542257865515093,0.914
18159,Tipton,IN,0.3768637102655724,0.35907488828207934,0.3255333333333333,1.0,0.8,-0.7,1.0,0.4719309068476253,0.9259999999999999
18161,Union,IN,0.3768637102655724,0.35907488828207934,0.2857444444444444,1.0,0.8,-0.7,1.0,0.49660703269586703,0.929
18163,Vanderburgh,IN,0.6222625774852258,0.47226753745837907,0.2734888888888889,1.0,0.8,-0.7,1.0,0.5181986428130787,0.918
18165,Vermillion,IN,0.3768637102655724,0.35907488828207934,0.38985555555555557,1.0,0.8,-0.7,1.0,0.712523133867983,0.919
18167,Vigo,IN,0.6958893252695271,0.4901059081460811,0.3455888888888888,1.0,0.8,-0.7,1.0,0.6755089450956201,0.911
18169,Wabash,IN,0.3768637102655724,0.35907488828207934,0.3506666666666666,1.0,0.8,-0.7,1.0,0.5644663787785322,0.92
18171,Warren,IN,0.3768637102655724,0.35907488828207934,0.3736999999999999,1.0,0.8,-0.7,1.0,0.7001850709438618,0.921
18173,Warrick,IN,0.3768637102655724,0.35907488828207934,0.1738555555555555,1.0,0.8,-0.7,1.0,0.2529302899444789,0.9390000000000001
18175,Washington,IN,0.3768637102655724,0.35907488828207934,0.4236666666666665,1.0,0.8,-0.7,1.0,0.7896360271437386,0.91
18177,Wayne,IN,0.3768637102655724,0.35907488828207934,0.4236666666666665,1.0,0.8,-0.7,1.0,0.6570018507094391,0.91
18179,Wells,IN,0.3768637102655724,0.35907488828207934,0.265111111111111,1.0,0.8,-0.7,1.0,0.6354102405922274,0.92
18181,White,IN,0.3768637102655724,0.35907488828207934,0.4170888888888888,1.0,0.8,-0.7,1.0,0.7772979642196177,0.906
18183,Whitley,IN,0.5515788597910309,0.38175871379771764,0.2561333333333332,1.0,0.8,-0.7,1.0,0.5459592843923505,0.924
19001,Adair,IA,0.3768637102655724,0.35907488828207934,0.29382222222222215,1.0,0.8,-0.7,1.0,0.595311536088834,0.9279999999999999
19003,Adams,IA,0.3768637102655724,0.35907488828207934,0.2994999999999998,1.0,0.8,-0.7,1.0,0.5397902529302905,0.935
19005,Allamakee,IA,0.3768637102655724,0.35907488828207934,0.29682222222222215,1.0,0.8,-0.7,1.0,0.6539173349784083,0.918
19007,Appanoose,IA,0.3768637102655724,0.35907488828207934,0.47571111111111103,1.0,0.8,-0.7,1.0,0.8636644046884645,0.918
19009,Audubon,IA,0.3768637102655724,0.35907488828207934,0.33271111111111107,1.0,0.8,-0.7,1.0,0.5274521900061693,0.9279999999999999
19011,Benton,IA,0.3768637102655724,0.35907488828207934,0.13496666666666662,1.0,0.8,-0.7,1.0,0.5058605798889575,0.9390000000000001
19013,Black Hawk,IA,0.4981355604325671,0.29598878152907304,0.17715555555555554,1.0,0.8,-0.7,1.0,0.5305367057371992,0.9279999999999999
19015,Boone,IA,0.3768637102655724,0.35907488828207934,0.1430444444444444,1.0,0.8,-0.7,1.0,0.5706354102405926,0.938
19017,Bremer,IA,0.3768637102655724,0.35907488828207934,0.0407333333333334,1.0,0.8,-0.7,1.0,0.31770512029611336,0.942
19019,Buchanan,IA,0.3768637102655724,0.35907488828207934,0.13586666666666664,1.0,0.8,-0.7,1.0,0.4194941394201111,0.9359999999999999
19021,Buena Vista,IA,0.3768637102655724,0.35907488828207934,0.3028444444444444,1.0,0.8,-0.7,1.0,0.5027760641579275,0.872
19023,Butler,IA,0.3768637102655724,0.35907488828207934,0.2540333333333332,1.0,0.8,-0.7,1.0,0.5305367057371992,0.931
19025,Calhoun,IA,0.3768637102655724,0.35907488828207934,0.2313,1.0,0.8,-0.7,1.0,0.5336212214682297,0.929
19027,Carroll,IA,0.3768637102655724,0.35907488828207934,0.20736666666666664,1.0,0.8,-0.7,1.0,0.5089450956199879,0.931
19029,Cass,IA,0.3768637102655724,0.35907488828207934,0.35724444444444436,1.0,0.8,-0.7,1.0,0.6693399136335599,0.924
19031,Cedar,IA,0.3768637102655724,0.35907488828207934,0.1983888888888889,1.0,0.8,-0.7,1.0,0.5397902529302905,0.935
19033,Cerro Gordo,IA,0.3768637102655724,0.35907488828207934,0.2468555555555555,1.0,0.8,-0.7,1.0,0.5459592843923505,0.929
19035,Cherokee,IA,0.3768637102655724,0.35907488828207934,0.3425888888888888,1.0,0.8,-0.7,1.0,0.6261566933991366,0.921
19037,Chickasaw,IA,0.3768637102655724,0.35907488828207934,0.25643333333333324,1.0,0.8,-0.7,1.0,0.5274521900061693,0.923
19039,Clarke,IA,0.3768637102655724,0.35907488828207934,0.3916777777777776,1.0,0.8,-0.7,1.0,0.7927205428747693,0.887
19041,Clay,IA,0.3768637102655724,0.35907488828207934,0.23070000000000002,1.0,0.8,-0.7,1.0,0.3824799506477484,0.931
19043,Clayton,IA,0.3768637102655724,0.35907488828207934,0.3575444444444444,1.0,0.8,-0.7,1.0,0.6878470080197413,0.923
19045,Clinton,IA,0.6004546298417861,0.4684398757717241,0.26331111111111105,1.0,0.8,-0.7,1.0,0.5706354102405923,0.9259999999999999
19047,Crawford,IA,0.3768637102655724,0.35907488828207934,0.40605555555555556,1.0,0.8,-0.7,1.0,0.715607649599013,0.865
19049,Dallas,IA,0.3768637102655724,0.35907488828207934,0.016500000000000015,1.0,0.8,-0.7,1.0,0.06477483035163475,0.945
19051,Davis,IA,0.3768637102655724,0.35907488828207934,0.21306666666666663,1.0,0.8,-0.7,1.0,0.512029611351018,0.912
19053,Decatur,IA,0.3768637102655724,0.35907488828207934,0.24207777777777775,1.0,0.8,-0.7,1.0,0.5397902529302905,0.919
19055,Delaware,IA,0.3768637102655724,0.35907488828207934,0.24655555555555553,1.0,0.8,-0.7,1.0,0.5582973473164714,0.9299999999999999
19057,Des Moines,IA,0.3768637102655724,0.35907488828207934,0.23220000000000005,1.0,0.8,-0.7,1.0,0.3824799506477484,0.9259999999999999
19059,Dickinson,IA,0.3768637102655724,0.35907488828207934,0.2112444444444444,1.0,0.8,-0.7,1.0,0.37014188772362755,0.944
19061,Dubuque,IA,0.3768637102655724,0.35907488828207934,0.08142222222222228,1.0,0.8,-0.7,1.0,0.24367674275138812,0.9359999999999999
19063,Emmet,IA,0.3768637102655724,0.35907488828207934,0.267811111111111,1.0,0.8,-0.7,1.0,0.6477483035163483,0.911
19065,Fayette,IA,0.3768637102655724,0.35907488828207934,0.29442222222222214,1.0,0.8,-0.7,1.0,0.5582973473164714,0.9259999999999999
19067,Floyd,IA,0.3768637102655724,0.35907488828207934,0.27886666666666665,1.0,0.8,-0.7,1.0,0.5706354102405926,0.9259999999999999
19069,Franklin,IA,0.3768637102655724,0.35907488828207934,0.3799999999999999,1.0,0.8,-0.7,1.0,0.6600863664404691,0.9
19071,Fremont,IA,0.3768637102655724,0.35907488828207934,0.26091111111111104,1.0,0.8,-0.7,1.0,0.5367057371992597,0.9339999999999999
19073,Greene,IA,0.3768637102655724,0.35907488828207934,0.29352222222222213,1.0,0.8,-0.7,1.0,0.46267735965453416,0.929
